epoch,average_reward,final_reward
945,-5.179229219668848,-10000
946,-25.36828218832218,-10000
947,-6.579522312356527,-10000
948,-49.17416887531745,-10000
949,-46.18402267952903,10000
950,-2.0076341638579125,-10000
951,-9.16687680746511,-10000
952,-48.05995972235342,-10000
953,-31.05022649258614,-10000
954,-93.28028229202828,-10000
955,-5.3817529606805605,-10000
956,-69.33583132604075,-10000
957,-52.43565401788089,-10000
958,-44.74571768127167,-10000
959,-2.3792802724945905,-10000
960,-42.20664470207067,0
961,-52.65865252949444,-10000
962,-67.45419643641713,-10000
963,-50.63705865922581,-10000
964,-39.35064539131131,-10000
965,-12.956813084328633,-10000
966,-4.191884685039766,-10000
967,-63.55538265069491,10000
968,-54.730793591986505,-10000
969,-54.83538443415649,-10000
970,-54.462955920609275,-10000
971,-8.424556758921998,-10000
972,-3.285431830574546,-10000
973,-9.012503910365455,-10000
974,-8.587961707292019,10000
975,-52.99102344491264,-10000
976,4.970611720453964,0
977,4.772347476784489,-10000
978,-40.368084487276136,-10000
979,-72.93024149987204,-10000
980,-1.4411513278313337,-10000
981,3.323594006171425,0
982,-5.079107843295381,-10000
983,-18.557820914476178,-10000
984,-15.334775204333877,-10000
985,-28.487803917525262,-10000
986,1.3370771920164446,-10000
987,2.379648898493637,-10000
988,-60.33694398098999,10000
989,-11.498946430812103,-10000
990,-31.9282311624769,0
991,-37.27427109164533,-10000
992,-7.291088015835206,-10000
993,-27.685111767223756,-10000
994,-20.030152490643278,-10000
995,-6.935704505537385,-10000
996,-1.7567105014842164,-10000
997,-7.649479171036879,0
998,-70.26233426573552,-10000
999,-11.337358830643879,-10000
1000,-33.614329268772074,-10000
1001,-56.165946487469334,-10000
1002,-9.912534992417688,-10000
1003,-18.26804444553696,-10000
1004,-52.690717152579325,-10000
1005,-3.2228865411789696,-10000
1006,-4.659050815644547,-10000
1007,-23.266951731160134,-10000
1008,-62.78953045879018,-10000
1009,-73.29268734427069,-10000
1010,-12.93535599299056,0
1011,-100.0,10000
1012,-41.44431030618469,-10000
1013,-16.939761602256585,-10000
1014,-2.9120872429802693,-10000
1015,-67.17635540179828,-10000
1016,-72.44167780942638,-10000
1017,-19.49542115781293,10000
1018,-62.528574930418095,-10000
1019,-37.2996756262526,-10000
1020,-100.0,-10000
1021,-7.87764131306485,0
1022,-68.66104447581078,-10000
1023,-100.0,10000
